conversion_id,user_id,conversion_timestamp,conversion_type,order_id,revenue,product_category,customer_type
CNV0003619,USR0005480,2025-01-07 04:58:25,subscription,ORD708075,1052.17,Electronics,New
CNV0003620,USR0004473,2025-10-06 07:46:15,signup,ORD993125,1827.17,Education,Returning
CNV0003621,USR0000973,2025-08-23 00:52:48,signup,ORD469292,34.38,Electronics,Returning
CNV0003622,USR0015151,2025-09-04 02:03:27,subscription,ORD884024,1072.57,Education,New
CNV0003623,USR0010041,2025-10-15 15:56:57,purchase,ORD296394,169.98,SaaS Subscription,Returning
CNV0003624,USR0017298,2025-11-04 00:20:20,purchase,ORD972629,89.13,SaaS Subscription,New
CNV0003625,USR0001948,2025-01-09 00:40:57,lead,ORD442015,549.43,SaaS Subscription,Returning
CNV0003626,USR0003926,2025-05-20 00:46:21,purchase,ORD453479,1481.41,Electronics,New
CNV0003627,USR0011168,2025-12-29 14:03:15,purchase,ORD522512,325.65,Fashion,New
CNV0003628,USR0004592,2025-07-14 03:59:35,signup,ORD309391,230.36,Home Goods,Returning
CNV0003629,USR0003735,2025-10-14 22:02:41,signup,ORD953900,840.86,SaaS Subscription,New
CNV0003630,USR0008308,2025-09-12 18:24:26,subscription,ORD808156,685.2,SaaS Subscription,New
CNV0003631,USR0004939,2025-07-30 15:14:52,lead,ORD761345,246.24,SaaS Subscription,New
CNV0003632,USR0006684,2025-03-13 00:31:54,purchase,ORD171123,114.69,Education,New
CNV0003633,USR0010226,2025-03-21 20:50:52,subscription,ORD296949,1594.53,Electronics,Returning
CNV0003634,USR0003063,2025-03-21 21:35:09,purchase,ORD934672,465.17,Fashion,Returning
CNV0003635,USR0005097,2025-09-05 11:03:34,purchase,ORD635705,1616.87,Electronics,Returning
CNV0003636,USR0015379,2025-11-20 21:59:12,purchase,ORD654743,275.29,Fashion,New
CNV0003637,USR0009449,2025-03-27 06:46:09,signup,ORD665478,250.31,Fashion,New
CNV0003638,USR0001672,2025-09-18 21:02:34,subscription,ORD367251,1981.21,Electronics,New
CNV0003639,USR0009178,2025-05-08 13:08:40,signup,ORD393526,156.05,Fashion,Returning
CNV0003640,USR0004798,2025-10-30 10:03:54,purchase,ORD892675,398.41,Fashion,New
CNV0003641,USR0014886,2025-01-22 11:51:01,purchase,ORD798232,867.98,Education,New
CNV0003642,USR0010757,2025-11-26 22:55:36,lead,ORD908624,346.69,Fashion,Returning
CNV0003643,USR0017578,2025-06-02 19:57:56,purchase,ORD857227,25.14,Fashion,New
CNV0003644,USR0017280,2025-05-03 12:48:53,purchase,ORD558786,843.31,SaaS Subscription,New
CNV0003645,USR0002432,2025-05-04 12:56:06,purchase,ORD562936,104.26,Fashion,New
CNV0003646,USR0016647,2025-05-19 08:55:47,signup,ORD114876,529.04,Home Goods,Returning
CNV0003647,USR0002002,2025-05-14 04:15:46,purchase,ORD177873,740.29,Home Goods,Returning
CNV0003648,USR0002343,2025-02-19 19:09:07,purchase,ORD979440,65.28,Fashion,New
CNV0003649,USR0003118,2025-05-23 05:31:30,signup,ORD410975,266.45,SaaS Subscription,New
CNV0003650,USR0017242,2025-10-22 17:22:50,signup,ORD101060,405.07,Home Goods,Returning
CNV0003651,USR0001392,2025-08-08 10:56:24,purchase,ORD586627,149.16,Fashion,Returning
CNV0003652,USR0002150,2025-02-02 08:15:17,purchase,ORD104194,362.31,Fashion,New
CNV0003653,USR0017240,2025-01-28 17:42:57,purchase,ORD253480,1221.59,Education,New
CNV0003654,USR0014171,2025-01-25 09:17:24,purchase,ORD150035,437.25,Electronics,New
CNV0003655,USR0003862,2025-10-03 14:26:06,signup,ORD307664,529.09,Education,New
CNV0003656,USR0008622,2025-03-28 06:01:14,subscription,ORD515207,172.56,SaaS Subscription,New
CNV0003657,USR0004295,2025-09-29 09:17:30,purchase,ORD659449,1181.77,Electronics,New
CNV0003658,USR0013959,2025-04-24 01:25:29,purchase,ORD220260,38.49,Home Goods,New
CNV0003659,USR0012527,2025-10-08 04:57:03,purchase,ORD231247,1476.08,Education,New
CNV0003660,USR0013999,2025-01-15 18:37:21,purchase,ORD571800,488.83,Home Goods,New
CNV0003661,USR0001092,2025-03-07 16:43:20,demo_request,ORD599130,488.21,Fashion,New
CNV0003662,USR0002147,2025-08-16 08:27:28,subscription,ORD962340,1995.46,Electronics,New
CNV0003663,USR0003734,2025-03-06 20:37:45,purchase,ORD292987,364.09,SaaS Subscription,Returning
CNV0003664,USR0005689,2025-01-10 11:19:52,signup,ORD180278,962.96,Education,New
CNV0003665,USR0007779,2025-12-17 20:19:18,purchase,ORD110242,1255.05,Electronics,New
CNV0003666,USR0009918,2025-09-22 07:20:28,purchase,ORD399214,413.5,Fashion,Returning
CNV0003667,USR0003561,2025-06-03 08:36:09,purchase,ORD346213,330.14,Electronics,New
CNV0003668,USR0001860,2025-05-30 03:35:07,subscription,ORD406888,372.25,Fashion,Returning
CNV0003669,USR0002518,2025-10-29 10:23:28,demo_request,ORD863088,100.2,Fashion,New
CNV0003670,USR0015361,2025-02-18 02:55:30,subscription,ORD197381,688.49,Education,Returning
CNV0003671,USR0017686,2025-02-14 08:20:14,signup,ORD456878,874.5,SaaS Subscription,New
CNV0003672,USR0002374,2025-03-01 05:21:02,subscription,ORD666892,601.84,SaaS Subscription,New
CNV0003673,USR0005561,2025-01-10 05:54:53,signup,ORD490763,722.22,Electronics,New
CNV0003674,USR0000765,2025-12-31 00:00:00,subscription,ORD253311,463.12,SaaS Subscription,New
CNV0003675,USR0010073,2025-04-30 00:40:18,purchase,ORD947883,98.21,Home Goods,New
CNV0003676,USR0010634,2025-06-19 09:25:08,purchase,ORD870250,35.44,Fashion,New
CNV0003677,USR0001480,2025-09-01 19:42:20,purchase,ORD573407,1817.55,Electronics,New
CNV0003678,USR0007521,2025-05-15 00:42:42,subscription,ORD447595,1568.23,Electronics,New
CNV0003679,USR0005051,2025-12-25 17:57:58,purchase,ORD139691,273.62,Fashion,New
CNV0003680,USR0003116,2025-12-12 10:51:41,purchase,ORD527470,1359.88,Electronics,New
CNV0003681,USR0004167,2025-03-20 09:30:39,demo_request,ORD241658,260.57,SaaS Subscription,New
CNV0003682,USR0017047,2025-09-01 06:55:53,subscription,ORD408707,316.25,Electronics,Returning
CNV0003683,USR0008253,2025-04-17 23:33:15,purchase,ORD750728,321.64,Electronics,Returning
CNV0003684,USR0017506,2025-08-04 14:15:38,demo_request,ORD327088,283.46,Fashion,Returning
CNV0003685,USR0007200,2025-10-09 02:05:08,purchase,ORD225286,194.3,SaaS Subscription,Returning
CNV0003686,USR0013665,2025-02-18 10:23:21,purchase,ORD732497,755.05,Electronics,Returning
CNV0003687,USR0017336,2025-05-16 06:55:06,demo_request,ORD355283,210.89,Electronics,Returning
CNV0003688,USR0017265,2025-10-29 07:38:13,signup,ORD175020,287.8,SaaS Subscription,New
CNV0003689,USR0007536,2025-04-08 09:38:39,subscription,ORD466532,303.97,Home Goods,Returning
CNV0003690,USR0008618,2025-05-01 22:24:49,purchase,ORD991838,219.05,SaaS Subscription,New
CNV0003691,USR0002030,2025-07-16 02:46:36,purchase,ORD266050,99.16,Electronics,New
CNV0003692,USR0013998,2025-10-22 20:30:56,lead,ORD147937,473.98,SaaS Subscription,New
CNV0003693,USR0014864,2025-10-10 11:18:26,purchase,ORD149928,1210.15,Electronics,New
CNV0003694,USR0007756,2025-05-18 01:55:31,purchase,ORD162847,42.17,Fashion,New
CNV0003695,USR0004912,2025-11-09 01:41:30,purchase,ORD604018,1480.54,Education,New
CNV0003696,USR0013249,2025-08-26 14:34:47,signup,ORD583188,750.44,Home Goods,New
CNV0003697,USR0015994,2025-10-20 16:26:35,subscription,ORD229829,80.72,SaaS Subscription,New
CNV0003698,USR0012133,2025-06-03 16:08:52,purchase,ORD618417,626.63,Electronics,Returning
CNV0003699,USR0015140,2025-11-05 03:10:00,purchase,ORD290151,382.08,Fashion,Returning
CNV0003700,USR0017162,2025-08-18 19:36:12,purchase,ORD404263,1466.96,Electronics,Returning
CNV0003701,USR0002454,2025-10-10 14:38:07,purchase,ORD464867,653.01,Home Goods,Returning
CNV0003702,USR0014113,2025-03-04 21:34:57,purchase,ORD861549,699.38,SaaS Subscription,New
CNV0003703,USR0017356,2025-04-19 04:55:04,purchase,ORD741071,439.93,Fashion,New
CNV0003704,USR0002122,2025-07-16 23:56:43,purchase,ORD914905,71.68,SaaS Subscription,New
CNV0003705,USR0008066,2025-12-17 17:04:02,lead,ORD609137,1570.26,Electronics,New
CNV0003706,USR0014116,2025-08-15 14:02:41,subscription,ORD646108,963.81,Electronics,Returning
CNV0003707,USR0016052,2025-11-08 21:38:47,demo_request,ORD861689,383.84,Home Goods,New
CNV0003708,USR0004679,2025-10-17 22:00:09,purchase,ORD459319,203.92,Fashion,New
CNV0003709,USR0015347,2025-12-14 22:42:49,purchase,ORD863295,1968.02,Electronics,New
CNV0003710,USR0007290,2025-05-26 13:43:45,purchase,ORD878060,127.59,Fashion,New
CNV0003711,USR0007202,2025-10-08 11:49:07,subscription,ORD547028,883.86,SaaS Subscription,Returning
CNV0003712,USR0005610,2025-07-15 20:15:55,purchase,ORD685447,603.15,SaaS Subscription,New
CNV0003713,USR0017757,2025-02-01 12:44:16,purchase,ORD754355,1526.32,Electronics,Returning
CNV0003714,USR0002582,2025-03-24 05:09:27,lead,ORD665385,126.77,SaaS Subscription,New
CNV0003715,USR0003409,2025-11-25 23:44:19,lead,ORD949083,218.79,SaaS Subscription,New
CNV0003716,USR0008236,2025-06-19 14:54:13,signup,ORD666168,1262.32,Electronics,New
CNV0003717,USR0003868,2025-02-05 17:27:56,subscription,ORD537010,1523.24,Education,Returning
CNV0003718,USR0008783,2025-01-15 14:02:18,purchase,ORD163409,1001.96,Electronics,Returning
CNV0003719,USR0001236,2025-04-08 06:07:54,demo_request,ORD532204,421.69,Education,New
CNV0003720,USR0004278,2025-03-06 23:53:07,purchase,ORD268661,194.94,Fashion,New
CNV0003721,USR0001788,2025-07-30 02:28:14,lead,ORD624888,354.95,Fashion,New
CNV0003722,USR0000015,2025-03-08 18:50:34,purchase,ORD823835,531.19,SaaS Subscription,New
CNV0003723,USR0014221,2025-06-06 10:50:18,purchase,ORD307801,185.86,SaaS Subscription,New
CNV0003724,USR0006130,2025-11-08 03:09:54,purchase,ORD927767,940.13,SaaS Subscription,New
CNV0003725,USR0000375,2025-05-01 20:32:59,lead,ORD653093,646.17,SaaS Subscription,Returning
CNV0003726,USR0008623,2025-09-03 07:32:30,lead,ORD863525,118.86,Home Goods,Returning
CNV0003727,USR0014519,2025-12-31 00:00:00,signup,ORD828210,782.59,SaaS Subscription,New
CNV0003728,USR0004314,2025-09-12 07:21:45,purchase,ORD130761,895.31,SaaS Subscription,New
CNV0003729,USR0002046,2025-10-11 16:24:31,subscription,ORD229006,696.36,SaaS Subscription,New
CNV0003730,USR0015344,2025-02-23 05:16:52,lead,ORD407538,786.35,SaaS Subscription,New
CNV0003731,USR0012612,2025-06-28 00:41:20,purchase,ORD560415,601.46,Education,Returning
CNV0003732,USR0014071,2025-04-06 10:04:05,purchase,ORD435558,225.14,Home Goods,New
CNV0003733,USR0005842,2025-10-27 01:30:23,purchase,ORD880172,434.98,Home Goods,New
CNV0003734,USR0000358,2025-10-19 12:18:33,lead,ORD557702,35.36,Electronics,New
CNV0003735,USR0008794,2025-12-07 10:20:39,purchase,ORD547837,985.1,SaaS Subscription,Returning
CNV0003736,USR0010769,2025-02-13 13:04:14,lead,ORD227976,566.39,SaaS Subscription,New
CNV0003737,USR0017824,2025-08-14 18:48:17,signup,ORD783093,1880.91,Electronics,New
CNV0003738,USR0011328,2025-09-17 13:24:18,signup,ORD841854,1360.01,Electronics,Returning
CNV0003739,USR0008395,2025-08-02 19:33:32,purchase,ORD791203,216.82,Fashion,New
CNV0003740,USR0004166,2025-08-27 11:48:51,purchase,ORD250846,1846.12,Education,New
CNV0003741,USR0008197,2025-02-23 05:51:58,demo_request,ORD885353,702.41,SaaS Subscription,New
CNV0003742,USR0000998,2025-10-16 06:11:46,purchase,ORD263762,64.83,SaaS Subscription,New
CNV0003743,USR0003921,2025-12-28 15:47:52,purchase,ORD640813,408.55,Electronics,Returning
CNV0003744,USR0001043,2025-11-29 09:32:40,signup,ORD201265,1846.38,Education,New
CNV0003745,USR0016093,2025-05-12 17:57:50,lead,ORD130586,296.86,Fashion,New
CNV0003746,USR0009616,2025-07-28 16:27:19,purchase,ORD874654,224.88,Fashion,Returning
CNV0003747,USR0009444,2025-12-09 23:41:29,demo_request,ORD342861,379.97,Home Goods,Returning
CNV0003748,USR0016717,2025-02-09 23:30:28,signup,ORD262792,1363.07,Electronics,Returning
CNV0003749,USR0016096,2025-01-11 06:13:46,signup,ORD308951,334.97,Home Goods,New
CNV0003750,USR0010546,2025-07-12 04:20:12,purchase,ORD859385,801.09,SaaS Subscription,New
CNV0003751,USR0000825,2025-07-01 19:00:59,demo_request,ORD378962,737.68,SaaS Subscription,New
CNV0003752,USR0006014,2025-11-24 04:47:40,signup,ORD717771,235.3,SaaS Subscription,Returning
CNV0003753,USR0009328,2025-03-25 07:54:06,signup,ORD663312,284.01,Fashion,New
CNV0003754,USR0003749,2025-04-05 10:59:30,purchase,ORD746993,522.85,SaaS Subscription,New
CNV0003755,USR0013840,2025-03-20 14:57:47,lead,ORD313511,287.17,Home Goods,New
CNV0003756,USR0007263,2025-01-08 11:09:57,lead,ORD542269,165.3,Fashion,New
CNV0003757,USR0012588,2025-05-15 22:42:56,purchase,ORD132813,489.02,SaaS Subscription,Returning
CNV0003758,USR0011160,2025-09-17 15:15:13,purchase,ORD405471,456.48,Education,New
CNV0003759,USR0007956,2025-09-16 23:40:07,lead,ORD501473,451.65,SaaS Subscription,New
CNV0003760,USR0004013,2025-07-11 07:33:35,purchase,ORD496781,597.82,SaaS Subscription,New
CNV0003761,USR0016563,2025-05-08 17:55:10,signup,ORD622296,1450.94,Education,Returning
CNV0003762,USR0007621,2025-06-08 01:51:20,purchase,ORD526696,1833.83,Electronics,New
CNV0003763,USR0016473,2025-10-23 00:42:26,lead,ORD529361,553.24,Education,Returning
CNV0003764,USR0013037,2025-08-08 15:39:06,purchase,ORD771092,379.12,Fashion,New
CNV0003765,USR0013849,2025-12-02 22:12:42,purchase,ORD569946,1417.43,Education,New
CNV0003766,USR0007038,2025-05-06 16:52:41,lead,ORD626372,972.51,SaaS Subscription,Returning
CNV0003767,USR0005541,2025-10-25 03:42:10,subscription,ORD533899,64.73,Fashion,New
CNV0003768,USR0015417,2025-04-13 23:58:24,subscription,ORD224458,1562.44,Education,New
CNV0003769,USR0014264,2025-02-03 03:28:55,lead,ORD195137,1937.85,Education,New
CNV0003770,USR0015005,2025-02-22 12:19:01,signup,ORD804471,116.26,SaaS Subscription,New
CNV0003771,USR0015778,2025-03-20 09:15:11,purchase,ORD610417,185.15,Home Goods,Returning
CNV0003772,USR0017367,2025-10-15 06:11:02,signup,ORD827240,500.79,SaaS Subscription,New
CNV0003773,USR0015767,2025-07-01 18:20:12,lead,ORD954469,741.36,Electronics,New
CNV0003774,USR0009612,2025-10-26 03:08:59,purchase,ORD867948,336.41,SaaS Subscription,New
CNV0003775,USR0012040,2025-02-12 23:47:06,subscription,ORD539249,186.13,Fashion,Returning
CNV0003776,USR0015059,2025-06-11 00:35:25,signup,ORD950376,779.38,SaaS Subscription,Returning
CNV0003777,USR0016041,2025-01-20 19:09:15,purchase,ORD929396,568.44,Home Goods,New
CNV0003778,USR0017031,2025-08-06 19:51:55,signup,ORD422824,636.1,SaaS Subscription,New
CNV0003779,USR0016698,2025-09-23 22:55:00,signup,ORD657604,461.16,Fashion,New
CNV0003780,USR0001061,2025-12-01 12:59:41,signup,ORD697095,91.11,Fashion,New
CNV0003781,USR0007361,2025-02-16 19:48:33,purchase,ORD915244,1636.45,Education,New
CNV0003782,USR0017002,2025-02-18 03:31:12,purchase,ORD691888,1855.99,Electronics,Returning
CNV0003783,USR0009606,2025-06-12 18:35:21,subscription,ORD564613,1207.12,Education,Returning
CNV0003784,USR0008886,2025-12-12 23:37:09,signup,ORD366928,1436.38,Education,New
CNV0003785,USR0015424,2025-03-29 01:13:28,purchase,ORD995609,590.04,SaaS Subscription,New
CNV0003786,USR0003300,2025-05-12 03:50:25,lead,ORD609233,583.44,SaaS Subscription,Returning
CNV0003787,USR0010880,2025-10-20 18:38:11,subscription,ORD934335,1970.81,Education,New
CNV0003788,USR0001659,2025-12-22 20:42:46,purchase,ORD386965,1058.9,Electronics,New
CNV0003789,USR0008244,2025-12-04 17:53:36,subscription,ORD779588,132.78,Fashion,Returning
CNV0003790,USR0004120,2025-09-08 03:15:07,subscription,ORD667712,883.66,Electronics,Returning
CNV0003791,USR0009853,2025-08-07 14:04:40,signup,ORD957777,469.31,Fashion,Returning
CNV0003792,USR0017244,2025-04-17 07:26:37,lead,ORD469030,824.09,SaaS Subscription,Returning
CNV0003793,USR0006054,2025-09-03 14:42:42,purchase,ORD953531,632.92,SaaS Subscription,Returning
CNV0003794,USR0003973,2025-04-05 18:43:14,subscription,ORD203829,444.65,Education,New
CNV0003795,USR0002859,2025-04-17 02:27:39,demo_request,ORD263387,1083.68,Electronics,New
CNV0003796,USR0011456,2025-11-23 01:34:56,purchase,ORD591306,1319.22,Electronics,New
CNV0003797,USR0007774,2025-01-17 21:27:54,subscription,ORD692455,437.37,Fashion,Returning
CNV0003798,USR0017541,2025-02-21 15:58:03,signup,ORD166032,1042.68,Electronics,New
CNV0003799,USR0017377,2025-02-02 10:00:56,demo_request,ORD247919,93.02,Home Goods,Returning
CNV0003800,USR0013076,2025-09-24 22:45:12,lead,ORD728900,799.42,SaaS Subscription,New
CNV0003801,USR0013103,2025-11-18 11:32:33,signup,ORD764566,503.81,Education,New
CNV0003802,USR0010048,2025-06-15 21:01:14,purchase,ORD866958,1891.45,Education,New
CNV0003803,USR0016237,2025-09-11 22:19:07,purchase,ORD321683,268.67,Fashion,New
CNV0003804,USR0004450,2025-06-16 18:28:01,signup,ORD832479,1141.5,Electronics,Returning
CNV0003805,USR0010028,2025-02-06 06:43:57,lead,ORD351049,840.5,Electronics,New
CNV0003806,USR0005072,2025-03-12 15:21:33,purchase,ORD859127,1794.23,Education,Returning
CNV0003807,USR0017574,2025-01-18 14:22:36,subscription,ORD311047,1408.05,Education,New
CNV0003808,USR0000717,2025-02-28 00:31:10,purchase,ORD751166,278.18,Electronics,Returning
CNV0003809,USR0014331,2025-10-02 21:20:06,signup,ORD311451,220.46,Electronics,Returning
CNV0003810,USR0017998,2025-05-03 15:29:41,lead,ORD733780,139.42,Education,Returning
CNV0003811,USR0003810,2025-11-22 22:40:50,subscription,ORD748062,288.11,SaaS Subscription,New
CNV0003812,USR0005189,2025-10-02 18:54:59,subscription,ORD520619,853.78,Electronics,Returning
CNV0003813,USR0009126,2025-04-05 10:00:48,signup,ORD336147,285.41,Fashion,Returning
CNV0003814,USR0006178,2025-02-01 02:32:14,purchase,ORD664771,548.85,Education,New
CNV0003815,USR0011311,2025-04-18 12:57:15,signup,ORD572076,128.17,Education,Returning
CNV0003816,USR0013777,2025-01-10 11:02:05,purchase,ORD397886,1119.38,Electronics,New
CNV0003817,USR0005442,2025-07-10 12:31:49,signup,ORD384474,869.44,Education,Returning
CNV0003818,USR0006841,2025-08-11 20:59:35,purchase,ORD438061,445.08,Fashion,Returning
CNV0003819,USR0012034,2025-12-23 02:27:21,purchase,ORD905308,236.44,SaaS Subscription,New
CNV0003820,USR0002982,2025-09-26 05:37:57,purchase,ORD330066,57.1,Electronics,New
CNV0003821,USR0007246,2025-07-31 01:09:22,subscription,ORD526739,44.87,Home Goods,Returning
CNV0003822,USR0014081,2025-09-15 08:45:03,subscription,ORD890593,682.28,SaaS Subscription,New
CNV0003823,USR0003694,2025-07-05 11:55:39,purchase,ORD948615,446.29,Home Goods,New
CNV0003824,USR0015516,2025-04-04 11:47:18,purchase,ORD673606,540.64,Electronics,New
CNV0003825,USR0009313,2025-09-22 17:45:50,purchase,ORD492240,166.99,Fashion,New
CNV0003826,USR0006251,2025-07-17 14:42:12,demo_request,ORD656301,1334.53,Education,Returning
CNV0003827,USR0008001,2025-07-04 10:22:58,purchase,ORD574950,1063.35,Electronics,New
CNV0003828,USR0017862,2025-12-19 15:12:49,purchase,ORD107730,223.72,Home Goods,New
CNV0003829,USR0001942,2025-07-11 15:54:31,subscription,ORD484808,627.7,SaaS Subscription,New
CNV0003830,USR0007539,2025-06-15 14:40:54,purchase,ORD467236,746.25,Electronics,New
CNV0003831,USR0008383,2025-10-30 14:53:57,purchase,ORD793685,276.48,SaaS Subscription,New
CNV0003832,USR0014738,2025-10-26 00:58:37,purchase,ORD612506,707.21,SaaS Subscription,Returning
CNV0003833,USR0015211,2025-08-28 00:51:28,purchase,ORD544758,1404.77,Education,Returning
CNV0003834,USR0010090,2025-07-20 20:49:38,subscription,ORD800796,408.07,Fashion,Returning
CNV0003835,USR0005110,2025-08-15 15:18:12,purchase,ORD416114,618.3,Education,Returning
CNV0003836,USR0016837,2025-01-15 12:56:00,signup,ORD196851,288.4,SaaS Subscription,Returning
CNV0003837,USR0009184,2025-12-21 18:01:57,purchase,ORD146854,762.44,SaaS Subscription,Returning
CNV0003838,USR0009941,2025-02-15 15:54:11,signup,ORD704919,130.1,Fashion,New
CNV0003839,USR0008251,2025-03-08 22:59:23,purchase,ORD299565,450.74,Home Goods,New
CNV0003840,USR0008966,2025-12-28 15:11:52,signup,ORD877364,63.54,Fashion,New
CNV0003841,USR0017323,2025-03-14 17:34:40,signup,ORD494238,530.45,SaaS Subscription,Returning
CNV0003842,USR0017255,2025-09-18 03:17:09,purchase,ORD889958,611.73,Education,Returning
CNV0003843,USR0017516,2025-01-16 10:25:21,lead,ORD580127,320.08,SaaS Subscription,Returning
CNV0003844,USR0007267,2025-11-20 12:00:18,subscription,ORD664921,175.14,Fashion,New
CNV0003845,USR0014768,2025-03-13 12:07:25,subscription,ORD793706,620.09,SaaS Subscription,New
